Symbol	chrom	start	end	entrez_id
CENPP	chr9	92325484	92620533	401541
C9orf152	chr9	110190048	110208189	401546
SNX30	chr9	112750838	112881671	401548
WDR38	chr9	124853417	124857890	401551
GPRACR	chr9	130140610	130144219	401554
LINC01451	chr9	136612024	136617181	401561
LCNL1	chr9	136981904	136986410	401562
C9orf139	chr9	137027464	137037957	401563
FAM166A	chr9	137243584	137247770	401565
LINC02595	chrX	45848074	45851490	401585
ZNF674-AS1	chrX	46545493	46548408	401588
LOXL1	chr15	73925989	73952137	4016
SLC25A53	chrX	104099214	104157027	401612
SERTM2	chrX	111511662	111522399	401613
GOLGA7B	chr10	97850239	97871578	401647
OR51T1	chr11	4881819	4882883	401665
OR51A4	chr11	4946159	4947100	401666
OR51A2	chr11	4954772	4955713	401667
LOXL2	chr8	23297189	23425328	4017
LPA	chr6	160531483	160664259	4018
ZNF833P	chr19	11639776	11686569	401898
RNF223	chr1	1070966	1074307	401934
LDLRAD2	chr1	21812265	21825221	401944
OR14I1	chr1	248681369	248682304	401994
ARL2	chr11	65014113	65022184	402
SRRD	chr22	26483877	26494658	402055
VWC2L	chr2	214411065	214578959	402117
OR5K2	chr3	98497604	98498663	402135
CFAP99	chr4	2418974	2462942	402160
LPL	chr8	19901717	19967258	4023
SOHLH1	chr9	135693407	135699528	402381
XKRX	chrX	100913445	100929433	402415
LPO	chr17	58218548	58268518	4025
KPNA7	chr7	99173574	99207506	402569
C7orf61	chr7	100456615	100464271	402573
LPP	chr3	188153284	188890671	4026
GRIFIN	chr7	2474844	2476894	402635
IGLON5	chr19	51311848	51330354	402665
UFSP1	chr7	100888723	100889718	402682
CSMD2-AS1	chr1	33868953	33885458	402779
ARL3	chr10	102673731	102714407	403
FLJ31356	chr2	28384409	28394672	403150
OR2T27	chr1	248649931	248650884	403239
OR2T35	chr1	248638287	248639258	403244
OR4A47	chr11	48488717	48489780	403253
OR5H14	chr3	98149326	98150405	403273
OR5H15	chr3	98168700	98169641	403274
OR5K3	chr3	98390666	98391631	403277
OR5K4	chr3	98353854	98354819	403278
OR6C65	chr12	55400430	55401505	403282
OR6C68	chr12	55492378	55493316	403284
LRMP	chr12	25033759	25108334	4033
LOC403312	chr11	125495214	125499528	403312
PLPP6	chr9	4662315	4665258	403313
APOBEC4	chr1	183646404	183653316	403314
LOC403323	chr9	62856999	62898087	403323
DEFB133	chr6	49946101	49949444	403339
ZBTB34	chr9	126860665	126885878	403341
LRCH4	chr7	100572232	100586153	4034
LRP1	chr12	57128493	57213351	4035
LRP2	chr2	169127109	169362685	4036
LRP3	chr19	33177603	33208867	4037
LRP4	chr11	46856868	46918642	4038
LRP6	chr12	12116025	12267012	4040
HAPLN4	chr19	19254748	19273369	404037
CUEDC1	chr17	57861243	57955323	404093
LRP5	chr11	68312609	68449275	4041
WDFY3-AS2	chr4	84965682	85011277	404201
SPINK6	chr5	148202794	148215137	404203
LINC01561	chr10	120597949	120600124	404216
CTXN1	chr19	7924485	7926166	404217
C6orf201	chr6	4079209	4130951	404220
HOXB-AS3	chr17	48549630	48606414	404266
YY2	chrX	21855987	21858727	404281
LRPAP1	chr4	3506376	3532559	4043
LSAMP	chr3	115802363	117139389	4045
C16orf74	chr16	85690084	85751129	404550
SCGB1D4	chr11	62296277	62299064	404552
LSP1	chr11	1852970	1892267	4046
FAM45A	chr10	119104086	119137984	404636
LINC01194	chr5	12574857	12804363	404663
CACTIN-AS1	chr19	3607247	3613930	404665
GTF2H5	chr6	158168352	158199344	404672
ANKHD1-EIF4EBP3	chr5	140401908	140549569	404734
NPSR1-AS1	chr7	34346512	34871582	404744
POTEG	chr14	19402486	19434341	404785
LTA4H	chr12	96000828	96043520	4048
ARNT	chr1	150809705	150876768	405
CYP4F3	chr19	15615617	15662825	4051
LTBP1	chr2	32946972	33399509	4052
LTBP2	chr14	74498170	74612378	4053
LTBP3	chr11	65538560	65558930	4054
LTBR	chr12	6375045	6391571	4055
LTC4S	chr5	179793980	179796647	4056
LTF	chr3	46435645	46465163	4057
DUOXA2	chr15	45114321	45118421	405753
ERVFRD-1	chr6	11102489	11111732	405754
LTK	chr15	41503638	41513887	4058
BCAM	chr19	44809059	44821420	4059
ARNTL	chr11	13276652	13387266	406
LUM	chr12	91102629	91111831	4060
LY9	chr1	160796074	160828261	4063
CD180	chr5	67179613	67196799	4064
LY75	chr2	159803355	159904749	4065
LYL1	chr19	13099033	13103161	4066
LYN	chr8	55879813	56014168	4067
SH2D1A	chrX	124227868	124373197	4068
MIRLET7A1	chr9	94175952	94176043	406881
MIRLET7A2	chr11	122146521	122146593	406882
MIRLET7A3	chr22	46112732	46112840	406883
MIRLET7B	chr22	46113686	46113768	406884
MIRLET7C	chr21	16539823	16539916	406885
MIRLET7D	chr9	94178826	94178930	406886
MIRLET7E	chr19	51692773	51692881	406887
MIRLET7F1	chr9	94176333	94176442	406888
MIRLET7F2	chrX	53557192	53557274	406889
MIRLET7G	chr3	52268267	52268377	406890
MIRLET7I	chr12	62603671	62603778	406891
MIR100	chr11	122152229	122152308	406892
MIR101-1	chr1	65058434	65058508	406893
MIR101-2	chr9	4850291	4850381	406894
MIR103A1	chr5	168560892	168560977	406895
MIR103A2	chr20	3917494	3917571	406896
MIR105-1	chrX	152392219	152392299	406897
MIR105-2	chrX	152394412	152394492	406898
MIR106A	chrX	134170198	134170278	406899
LYZ	chr12	69348341	69354234	4069
MIR106B	chr7	100093993	100094074	406900
MIR107	chr10	89592743	89592829	406901
MIR10A	chr17	48579630	48582259	406902
MIR10B	chr2	176150303	176150412	406903
MIR1-1	chr20	62554303	62554379	406904
MIR1-2	chr18	21828996	21829106	406905
MIR122	chr18	58451068	58451176	406906
MIR124-1	chr8	9900064	9903472	406907
MIR124-2	chr8	64379149	64379257	406908
MIR124-3	chr20	63178500	63178586	406909
MIR125A	chr19	51693254	51693339	406910
MIR125B1	chr11	122099757	122099844	406911
MIR125B2	chr21	16590237	16590325	406912
MIR126	chr9	136670602	136670686	406913
MIR127	chr14	100882965	100883075	406914
MIR128-1	chr2	135665383	135665493	406915
MIR128-2	chr3	35744476	35744559	406916
MIR129-1	chr7	128207871	128207943	406917
MIR129-2	chr11	43581380	43581487	406918
MIR130A	chr11	57641198	57641286	406919
MIR130B	chr22	21653304	21653385	406920
MIR132	chr17	2049908	2050008	406921
MIR133A1	chr18	21825698	21825785	406922
MIR133A2	chr20	62564912	62565013	406923
MIR134	chr14	101054687	101054759	406924
MIR135A1	chr3	52294219	52294308	406925
MIR135A2	chr12	97563812	97563911	406926
MIR136	chr14	100884697	100884788	406927
MIR137	chr1	98046070	98046171	406928
MIR138-1	chr3	44114212	44114310	406929
MIR138-2	chr16	56858507	56858616	406930
MIR139	chr11	72615063	72615130	406931
MIR140	chr16	69933073	69933182	406932
MIR141	chr12	6964097	6964191	406933
MIR142	chr17	58330884	58332508	406934
MIR143	chr5	149428918	149429023	406935
MIR144	chr17	28861072	28861966	406936
MIR145	chr5	149430286	149432834	406937
MIR146A	chr5	160485352	160485450	406938
MIR147A	chr9	120244979	120245050	406939
MIR148A	chr7	25949903	25950013	406940
MIR149	chr2	240456001	240456089	406941
MIR150	chr19	49500762	49500873	406942
MIR152	chr17	48037154	48037262	406943
MIR153-1	chr2	219294111	219294200	406944
MIR153-2	chr7	157574336	157574422	406945
MIR154	chr14	101059755	101059838	406946
MIR155	chr21	25573980	25574044	406947
MIR15A	chr13	50049108	50049202	406948
MIR15B	chr3	160404588	160404685	406949
MIR16-1	chr13	50048973	50049061	406950
MIR16-2	chr3	160404745	160404825	406951
MIR17	chr13	91350605	91350688	406952
MIR18A	chr13	91350743	91350834	406953
MIR181A2	chr9	124692442	124692551	406954
MIR181B1	chr1	198858873	198858982	406955
MIR181B2	chr9	124693710	124693798	406956
MIR181C	chr19	13874699	13874808	406957
MIR182	chr7	129770379	129770490	406958
MIR183	chr7	129774905	129775014	406959
MIR184	chr15	79209788	79209871	406960
MIR185	chr22	20033133	20033241	406961
MIR186	chr1	71067631	71067716	406962
MIR187	chr18	35904818	35904926	406963
MIR188	chrX	50003497	50003607	406964
MIR190A	chr15	62823957	62824041	406965
MIR191	chr3	49020602	49020714	406966
MIR192	chr11	64891132	64891243	406967
MIR193A	chr17	31559996	31560083	406968
MIR194-1	chr1	220118157	220118241	406969
MIR194-2	chr11	64891355	64891439	406970
MIR195	chr17	7017615	7017701	406971
MIR196A1	chr17	48632490	48632559	406972
MIR196A2	chr12	53991732	53991852	406973
MIR197	chr1	109598893	109598967	406974
MIR199A1	chr19	10817426	10817496	406976
MIR199A2	chr1	172144535	172144644	406977
MIR199B	chr9	128244721	128244830	406978
MIR19A	chr13	91350891	91350972	406979
MIR19B1	chr13	91351192	91351278	406980
MIR19B2	chrX	134169671	134169767	406981
MIR20A	chr13	91351065	91351135	406982
MIR200A	chr1	1167846	1167956	406983
MIR200B	chr1	1167092	1167202	406984
MIR200C	chr12	6963672	6963780	406985
MIR203A	chr14	104117405	104117514	406986
MIR204	chr9	70809957	70810087	406987
MIR205	chr1	209432133	209432242	406988
MIR206	chr6	52144331	52144442	406989
MIR208A	chr14	23388590	23388672	406990
MIR21	chr17	59837931	59842255	406991
MIR212	chr17	2050271	2050380	406994
MIR181A1	chr1	198859044	198859153	406995
MIR214	chr1	172138798	172138907	406996
MIR215	chr1	220117853	220117962	406997
MIR216A	chr2	55988950	55989059	406998
MIR217	chr2	55982952	55983063	406999
ARR3	chrX	70268305	70281840	407
TACSTD2	chr1	58575423	58577773	4070
MIR218-1	chr4	20528275	20528384	407000
MIR218-2	chr5	168768146	168768255	407001
MIR219A2	chr9	128392007	128393510	407003
MIR221	chrX	45746157	45746266	407006
MIR222	chrX	45747015	45747126	407007
MIR223	chrX	66018870	66018979	407008
MIR224	chrX	151958578	151958658	407009
MIR23A	chr19	13836587	13836659	407010
MIR23B	chr9	95085208	95085304	407011
MIR24-2	chr19	13836287	13836359	407013
MIR25	chr7	100093560	100093643	407014
MIR26A1	chr3	37969404	37969480	407015
MIR26A2	chr12	57824609	57824692	407016
MIR26B	chr2	218402637	218402746	407017
MIR27A	chr19	13836440	13836517	407018
MIR27B	chr9	95085435	95085542	407019
MIR28	chr3	188688781	188688866	407020
MIR29A	chr7	130876735	130876821	407021
MIR296	chr20	58817132	58817725	407022
MIR299	chr14	101023780	101023890	407023
MIR29B1	chr7	130877459	130877539	407024
MIR29B2	chr1	207802440	207802523	407025
MIR29C	chr1	207801845	207801956	407026
MIR301A	chr17	59151136	59151221	407027
MIR302A	chr4	112648183	112648251	407028
MIR30A	chr6	71403551	71403621	407029
MIR30B	chr8	134800520	134800607	407030
MIR30C1	chr1	40757284	40757372	407031
MIR30C2	chr6	71376933	71377045	407032
MIR30D	chr8	134804876	134804945	407033
MIR30E	chr1	40754351	40754463	407034
MIR31	chr9	21512115	21512185	407035
MIR32	chr9	109046229	109046298	407036
MIR320A	chr8	22244962	22245043	407037
MIR33A	chr22	41900944	41901012	407039
MIR34A	chr1	9151668	9151777	407040
MIR34B	chr11	111512931	111513040	407041
MIR34C	chr11	111513431	111513538	407042
MIR7-1	chr9	83969748	83969857	407043
MIR7-2	chr15	88611825	88611934	407044
MIR7-3	chr19	4770670	4770779	407045
MIR9-2	chr5	88666853	88666939	407047
MIR92A1	chr13	91351314	91351393	407048
MIR92A2	chrX	134169538	134169612	407049
MIR93	chr7	100093768	100093847	407050
MIR9-3	chr15	89368017	89368106	407051
MIR95	chr4	8005301	8005381	407052
MIR96	chr7	129774692	129774769	407053
MIR98	chrX	53556223	53556341	407054
MIR99A	chr21	16539089	16539169	407055
MIR99B	chr19	51692612	51692681	407056
TM4SF1	chr3	149369022	149377865	4071
EPCAM	chr2	47345158	47387601	4072
M6PR	chr12	8940363	8949955	4074
CAPRIN1	chr11	34051683	34101156	4076
NBR1	chr17	43170481	43211689	4077
FAM19A1	chr3	68004216	68545625	407738
MIR17HG	chr13	91347820	91354579	407975
TNFSF12-TNFSF13	chr17	7549099	7561601	407977
ARRB1	chr11	75264182	75351705	408
MAB21L1	chr13	35474182	35477209	4081
SPINK14	chr5	148169733	148175398	408187
MARCKS	chr6	113857362	113863471	4082
FNDC9	chr5	157341600	157345721	408263
MXD1	chr2	69897688	69942945	4084
MAD2L1	chr4	120055608	120067074	4085
SMAD1	chr4	145481194	145558079	4086
SMAD2	chr18	47808957	47931146	4087
SMAD3	chr15	67063763	67195195	4088
SMAD4	chr18	50968019	51085045	4089
ARRB2	chr17	4710489	4721499	409
SMAD5	chr5	136132845	136188747	4090
SMAD6	chr15	66702228	66782848	4091
SMAD7	chr18	48919853	48950711	4092
SMAD9	chr13	36844831	36920765	4093
MAF	chr16	79585843	79600714	4094
MAFG	chr17	81918270	81927714	4097
MAG	chr19	35292125	35313804	4099
ASIC1	chr12	50057548	50083611	41
ARSA	chr22	50622754	50628173	410
MAGEA1	chrX	153179285	153183880	4100
MAGEA3	chrX	152698752	152702347	4102
MAGEA4	chrX	151912509	151925170	4103
MAGEA6	chrX	152766136	152769747	4105
MAGEA8	chrX	149881141	149885835	4107
MAGEA9	chrX	149581653	149587452	4108
MAGEA10	chrX	152128341	152138578	4109
ARSB	chr5	78777209	78986087	411
MAGEA11	chrX	149688228	149717266	4110
MAGEA12	chrX	152733779	152737669	4111
MAGEB1	chrX	30243730	30252038	4112
MAGEB2	chrX	30215560	30220089	4113
MAGEB3	chrX	30230436	30237492	4114
MAGEB4	chrX	30242052	30244193	4115
MAGOH	chr1	53226892	53238610	4116
MAK	chr6	10762723	10838555	4117
MAL	chr2	95025677	95053996	4118
STS	chrX	7219456	7354810	412
MAN1A1	chr6	119177209	119349761	4121
MAN2A2	chr15	90902992	90922584	4122
MAN2C1	chr15	75355792	75368630	4123
MAN2A1	chr5	109689366	109869625	4124
MAN2B1	chr19	12643831	12669397	4125
MANBA	chr4	102631488	102760994	4126
MAOA	chrX	43654907	43746824	4128
MAOB	chrX	43766611	43882447	4129
MAP1A	chr15	43510958	43531620	4130
MAP1B	chr5	72107234	72209570	4131
MAP2	chr2	209424058	209734118	4133
MAP4	chr3	47850690	48089272	4134
MAP6	chr11	75586918	75669120	4135
MARK1	chr1	220528183	220664461	4139
ARSD	chrX	2903970	2929351	414
MARK3	chr14	103385392	103503831	4140
MARS	chr12	57487294	57517569	4141
ACBD7	chr10	15077523	15088776	414149
C10orf105	chr10	71711701	71737824	414152
C10orf62	chr10	97589727	97590934	414157
AGAP6	chr10	49982190	50010499	414189
CELF2-AS1	chr10	11316834	11319884	414196
ZNF32-AS1	chr10	43643872	43645047	414197
MAS1	chr6	159906690	159916530	4142
ZNF32-AS3	chr10	43628817	43674703	414201
ZNF32-AS2	chr10	43645942	43648019	414208
PRR26	chr10	649948	669581	414235
C10orf55	chr10	73909969	73922777	414236
LINC00595	chr10	78267310	78396465	414243
DNAJC9-AS1	chr10	73247360	73276984	414245
LINC00619	chr10	43845306	43850622	414260
MAT1A	chr10	80271820	80289684	4143
LOC414300	chr12	105102472	105107179	414300
DDI1	chr11	104036580	104039188	414301
C9orf106	chr9	129321016	129324905	414318
LINC00587	chr9	102519636	102657514	414319
IDNK	chr9	83623049	83644130	414328
LCN10	chr9	136738167	136748453	414332
LINC00229	chr22	44606939	44625419	414351
MAT2A	chr2	85539165	85545280	4144
MATK	chr19	3777970	3802129	4145
MATN1	chr1	30711277	30723587	4146
MATN2	chr8	97868840	98036716	4147
MATN3	chr2	19992111	20012694	4148
BLID	chr11	122115354	122116215	414899
MAX	chr14	65006174	65102695	4149
DENND6B	chr22	50309030	50327060	414918
C8orf82	chr8	144525733	144529132	414919
LINC00593	chr15	69835234	69843120	414926
ARSE	chrX	2934632	2968310	415
MAZ	chr16	29806106	29812227	4150
CNTFR-AS1	chr9	34568015	34582829	415056
MB	chr22	35606764	35637951	4151
PIM3	chr22	49960513	49964080	415116
STX19	chr3	94014369	94028610	415117
MBD1	chr18	50266882	50281774	4152
MBL2	chr10	52765380	52771700	4153
MBNL1	chr3	152243828	152465780	4154
MBP	chr18	76978827	77133683	4155
MC1R	chr16	89917879	89920977	4157
MC2R	chr18	13882044	13915707	4158
MC3R	chr20	56248732	56249815	4159
ARSF	chrX	3041471	3112726	416
MC4R	chr18	60371110	60372775	4160
MC5R	chr18	13825544	13826743	4161
MCAM	chr11	119308529	119321521	4162
MCC	chr5	113022099	113488830	4163
CHST6	chr16	75472052	75495384	4166
MCF2	chrX	139581770	139708227	4168
ART1	chr11	3645128	3664416	417
MCL1	chr1	150574551	150579738	4170
MCM2	chr3	127598223	127622436	4171
MCM3	chr6	52264009	52284881	4172
MCM4	chr8	47960185	47978160	4173
MCM5	chr22	35400063	35425430	4174
MCM6	chr2	135839626	135876426	4175
MCM7	chr7	100092728	100101940	4176
CD46	chr1	207752057	207795513	4179
SMCP	chr1	152878317	152885047	4184
ADAM11	chr17	44759031	44781846	4185
MDFI	chr6	41636882	41654246	4188
DNAJB9	chr7	108569568	108574850	4189
ART3	chr4	76011184	76112802	419
MDH1	chr2	63588609	63607197	4190
MDH2	chr7	76048051	76067508	4191
MDK	chr11	46380756	46383837	4192
MDM2	chr12	68808172	68850686	4193
MDM4	chr1	204516379	204558120	4194
ME1	chr6	83210389	83431071	4199
ART4	chr12	14825569	14843495	420
ME2	chr18	50879049	50954257	4200
MEA1	chr6	43012094	43013968	4201
MECP2	chrX	154021573	154137103	4204
MEF2A	chr15	99565417	99716466	4205
BORCS8-MEF2B	chr19	19145567	19192591	4207
MEF2C	chr5	88717117	88904257	4208
MEF2D	chr1	156463727	156500828	4209
ARVCF	chr22	19969896	20016808	421
MEFV	chr16	3242028	3256627	4210
MEIS1	chr2	66433452	66573869	4211
MEIS2	chr15	36889204	37101299	4212
MEIS3P1	chr17	15789016	15789705	4213
MAP3K1	chr5	56815574	56896152	4214
MAP3K3	chr17	63622415	63696303	4215
MAP3K4	chr6	160991727	161117385	4216
MAP3K5	chr6	136557047	136792518	4217
RAB8A	chr19	16111629	16134234	4218
MEN1	chr11	64803510	64811294	4221
MEOX1	chr17	43640388	43661954	4222
MEOX2	chr7	15611212	15686812	4223
MEP1A	chr6	46793390	46839782	4224
MEP1B	chr18	32185069	32220404	4225
MEST	chr7	130486171	130506296	4232
MET	chr7	116672390	116798386	4233
METTL1	chr12	57768471	57772793	4234
MFAP1	chr15	43804492	43824802	4236
MFAP2	chr1	16974502	16980835	4237
MFAP3	chr5	154038906	154149947	4238
MFAP4	chr17	19383442	19387240	4239
MFGE8	chr15	88898683	88913411	4240
MELTF	chr3	196988621	197029816	4241
MFNG	chr22	37469063	37486401	4242
MGAT1	chr5	180784782	180815652	4245
SCGB2A1	chr11	62208668	62213939	4246
MGAT2	chr14	49620795	49623481	4247
MGAT3	chr22	39457344	39492194	4248
MGAT5	chr2	134120182	134454621	4249
SCGB2A2	chr11	62270155	62273156	4250
VCX3B	chrX	8464830	8466510	425054
MIA2	chr14	39233902	39388513	4253
KITLG	chr12	88492793	88580851	4254
MGMT	chr10	129467184	129768007	4255
MGP	chr12	14881181	14885926	4256
MGST1	chr12	16347142	16609259	4257
MGST2	chr4	139665768	139740745	4258
MGST3	chr1	165630861	165661796	4259
CIITA	chr16	10877198	10932281	4261
ASAH1	chr8	18056425	18084985	427
MID1	chrX	10445310	10833654	4281
CXCL9	chr4	76001275	76007488	4283
MIP	chr12	56449502	56469166	4284
MIPEP	chr13	23730189	23889419	4285
MITF	chr3	69739435	69968337	4286
ATXN3	chr14	92038652	92106621	4287
MKI67	chr10	128096659	128126385	4288
MKLN1	chr7	131110096	131496636	4289
ASCL1	chr12	102957686	102960516	429
MLF1	chr3	158571163	158607252	4291
MLH1	chr3	36993332	37050918	4292
MAP3K9	chr14	70722526	70809534	4293
MAP3K10	chr19	40191744	40215575	4294
MLN	chr6	33794673	33804011	4295
MAP3K11	chr11	65597755	65615382	4296
KMT2A	chr11	118436490	118526832	4297
MLLT1	chr19	6210379	6279948	4298
AFF1	chr4	86935002	87141054	4299
ACHE	chr7	100889994	100896601	43
ASCL2	chr11	2268495	2270952	430
MLLT3	chr9	20341665	20622543	4300
AFDN	chr6	167826922	167972023	4301
FOXO4	chrX	71096197	71103535	4303
NR3C2	chr4	148078762	148444698	4306
MME	chr3	155024124	155183729	4311
MMP1	chr11	102789920	102798160	4312
MMP2	chr16	55389700	55506691	4313
MMP3	chr11	102835801	102843803	4314
MMP7	chr11	102520508	102530753	4316
MMP8	chr11	102711795	102727050	4317
RGS21	chr1	192316992	192367285	431704
ASTL	chr2	96123850	96138436	431705
LHX8	chr1	75128434	75161533	431707
MMP9	chr20	46008908	46016561	4318
MMP10	chr11	102770503	102780628	4319
ASGR1	chr17	7173431	7179564	432
MMP12	chr11	102862736	102875034	4321
MMP13	chr11	102942995	102955734	4322
MMP14	chr14	22836557	22849027	4323
ATP5F1EP2	chr13	27945206	27945590	432369
MMP15	chr16	58025566	58046901	4324
MMP16	chr8	88032009	88328025	4325
MMP17	chr12	131828393	131851783	4326
MMP19	chr12	55835433	55842966	4327
ALDH6A1	chr14	74056850	74084493	4329
ASGR2	chr17	7101322	7115700	433
MN1	chr22	27748277	27801498	4330
MNAT1	chr14	60734742	60982585	4331
MNDA	chr1	158831317	158849506	4332
MNT	chr17	2384060	2401118	4335
MOBP	chr3	39467198	39529479	4336
MOCS1	chr6	39899578	39934551	4337
MOCS2	chr5	53095679	53110063	4338
ASIP	chr20	34194569	34269344	434
MOS	chr8	56112942	56113982	4342
MOV10	chr1	112674421	112700746	4343
CD200	chr3	112332347	112362812	4345
ASL	chr7	66075798	66152277	435
MPG	chr16	77007	85853	4350
MPI	chr15	74890005	74902219	4351
MPL	chr1	43337807	43352772	4352
MPO	chr17	58269856	58280935	4353
MPP1	chrX	154778684	154821007	4354
MPP2	chr17	43875357	43909711	4355
MPP3	chr17	43800799	43833170	4356
MPST	chr22	37019635	37029822	4357
MPV17	chr2	27309492	27325680	4358
MPZ	chr1	161304735	161309972	4359
MRC1	chr10	17809344	17911170	4360
MRE11	chr11	94415578	94493908	4361
KLK14	chr19	51077495	51084245	43847
KLK12	chr19	51029092	51035230	43849
ASNA1	chr19	12737139	12748323	439
LINC00615	chr12	90918023	90948669	439916
MXRA7	chr17	76672551	76711016	439921
LINC01555	chr1	84628230	84635020	439927
THAP7-AS1	chr22	21001886	21010342	439931
LOC439933	chr4	36244116	36274220	439933
LINC00575	chr4	82613113	82621437	439934
C5orf17	chr5	23951348	24178263	439936
FER1L6-AS1	chr8	123984138	124040782	439941
PRKCQ-AS1	chr10	6580419	6584299	439949
